"run","num_revs","length","diversity_mean","diversity_sd","mean_unique_length","mean_within_rev_uni_ent","sd_within_rev_uni_ent","mean_within_rev_info","sd_within_rev_info","mean_across_rev_uni_ent","sd_across_rev_uni_ent","mean_across_rev_info","sd_across_rev_info","within_reviewer_sd_ent_chancap","within_reviewer_sd_info_chancap","across_reviewer_sd_ent_chancap","across_reviewer_sd_info_chancap","interconnectivity","transitivities","degrees","scale_test","betweens","centralization","nodes","edges","path_length","gini","alpha","xmin","loglik","KS.stat","KS.p"
11,3370,2842.11403508772,0.636129890070819,0.175951654527248,918.736842105263,5.76732592310828,1.20397441330537,6.42794212304433,1.65411794558784,13.6786810541153,0.99481630469522,22.4532321040969,0.555103899806579,0.665889163044484,0.142258884023358,3.11673865024806,3.73284422767133,4.71052631578947,0.319339865910263,9.42105263157895,0.0222222222222222,82.6842105263158,0.306008383791337,114,537,2.44182825484765,0.762824717580301,2.3567566016025,0.0350877192982456,18.8248895781063,0.261057609191463,0.503207593162636
12,978,1402.58208955224,0.701106482642975,0.167712667739964,561.582089552239,5.19909988337869,1.26153772693615,5.6859470404064,1.66707442012198,13.4119227564443,0.950167640741256,22.4373424426882,0.687270111697994,0.554654789026616,0.119682301877562,3.19520643801767,3.70116158276302,1.83582089552239,0.318232044198895,3.67164179104478,0.05,79.1044776119403,0.232247851650837,67,123,3.34640231677434,0.750785947562799,2.02274474697847,0.0298507462686567,14.2082043108582,0.25,0.627167042465071
13,1457,1605.75280898876,0.712972955836556,0.141951780497679,492.719101123596,5.10120440591151,1.21888783692023,5.54769059669241,1.5601163944181,13.2852145086105,1.00614777163236,22.390171673829,0.872972598666129,0.544886681934203,0.115101086182083,3.1272081936106,3.75383636201941,1.69662921348315,0.172881355932203,3.39325842696629,0.0588235294117647,115.52808988764,0.143258426966292,89,151,3.58490089635147,0.82805210028302,1.94307339144279,0.0224719101123595,18.6382087055029,0.167165288203358,0.918304120564484
14,4850,4134.93805309734,0.598660077581211,0.208482848537641,1256.16814159292,5.88572479275018,1.31426264294482,6.69032720934304,1.89737288269674,13.8991063678552,1.13936969275002,22.4613788201172,0.468819515684175,0.725719120264927,0.157430687932044,3.15882193646682,3.6861497089896,2.99115044247788,0.289868667917448,5.98230088495575,0.0285714285714286,110.070796460177,0.250158027812895,113,338,2.93930613203853,0.737545844357266,2.35876261373784,0.0442477876106195,13.3388926032176,0.170012656327996,0.974882248344618
15,7248,6963.73267326733,0.485205863473524,0.189716007619822,2028.10891089109,6.59015501791105,1.02909040463067,7.72524571849097,1.64525655590373,14.4746871703948,1.14615781394284,22.5313428525871,0.348636353341981,0.9081571936439,0.195620744220314,3.19710858252325,3.66839268501426,3.40594059405941,0.324132492113565,6.81188118811881,0.0263157894736842,84.1386138613861,0.301881188118812,101,344,2.65621017547299,0.601367669879568,2.12791164908235,0.0297029702970297,17.4504709260301,0.151920779962095,0.975110237097041
16,949,1298.74285714286,0.692007013071593,0.141057287755216,520.085714285714,5.30258886501908,1.10038433090395,5.79385213356838,1.44269210251182,13.2504069109969,0.970319931823283,22.303985467861,0.709491907385646,0.569102883182484,0.124475494980368,3.08076867651149,3.76273113151186,2.42857142857143,0.341114457831325,4.85714285714286,0.0454545454545455,75.9428571428571,0.233954451345756,70,170,3.15551020408163,0.754734306789102,2.67573497298111,0.0571428571428571,13.8690565869979,0.142857142857143,0.996757102179984
17,1083,1079.44329896907,0.669198364771897,0.133673802905422,544.649484536082,5.56900247968094,1.13174782862735,6.09032594129314,1.40260086810107,13.4609251121257,0.689770092940245,22.4333381538636,0.556238553235997,0.600850858681952,0.139786804100054,3.08176646425458,3.69091460529915,2.82474226804124,0.190682984603237,5.64948453608247,0.032258064516129,100.020618556701,0.253651202749141,97,274,3.05197151663301,0.596986225737975,2.61796732009923,0.0412371134020619,21.9862409723142,0.137533806912619,0.98537980512227
18,5655,5499.73469387755,0.5819060069532,0.211050173094048,1471.30612244898,5.96211379650609,1.34658541370243,6.81605732822058,1.97895185004521,13.9820421492979,1.28622088356212,22.4516602896148,0.465331330707719,0.759332044251007,0.175817702043108,3.17863601170216,3.6982298770036,3.03061224489796,0.343122102009274,6.06122448979592,0.0357142857142857,105.234693877551,0.21586366505365,98,297,3.13744273219492,0.768388097944747,2.43424608960013,0.0510204081632653,11.2883998494883,0.126013600273876,0.999886246065595
19,1167,979.69298245614,0.67738047107219,0.135613030814109,505.219298245614,5.45679704556261,1.10798352974759,5.96580175824863,1.3756445348472,13.3160866842208,0.789220163753202,22.3082579081439,0.500027861211963,0.595006719676901,0.135519079015236,3.11609002003646,3.78589715020318,3.41228070175439,0.324111470113086,6.82456140350877,0.0277777777777778,107.114035087719,0.249340164570719,114,389,2.8704216682056,0.608420150633656,2.32416256388543,0.0263157894736842,29.7510606628676,0.153846153846154,0.894802945058597
20,818,815.051546391753,0.704055761297489,0.13459745072578,424.639175257732,5.22671504413704,1.10855942750303,5.69051326175937,1.38032372164884,13.3267233583433,0.752871721143401,22.3805960069361,0.568121195421607,0.559874230837881,0.131082417436277,3.20777854832197,3.77348461429432,2.42268041237113,0.323722149410223,4.84536082474227,0.0294117647058824,123.567010309278,0.293277491408935,97,235,3.53746413008821,0.645779245330578,1.86735967077195,0.0103092783505155,43.0703457444299,0.222222222222222,0.305137711877099
21,1509,1532.76595744681,0.702946164650029,0.160077718884634,567.085106382979,5.21780092581133,1.21769176589837,5.70678023384872,1.61873012499844,13.299808881672,0.974334205001591,22.3678148926197,0.659346998709744,0.563690339116133,0.120647062203069,3.10421036628914,3.71036142520093,2.24468085106383,0.167714884696017,4.48936170212766,0.0555555555555556,112.106382978723,0.13452299245024,94,211,3.37460389316433,0.784646729551767,1.72652788408574,0.0106382978723404,29.9389846202895,0.217229299914544,0.437044884927536
22,2639,2396.45794392523,0.657067169208838,0.142624825030635,689.177570093458,5.60540712090239,1.07675539464198,6.17728424055833,1.42535919658069,13.5541854595984,0.854996180249372,22.4718002139298,0.485845184461313,0.628030206195188,0.147365843608317,3.1598447999674,3.74118157364111,4.04672897196262,0.316613924050633,8.09345794392523,0.0238095238095238,85.9626168224299,0.310439076000705,107,433,2.59743209013888,0.814950437895974,2.03465640480667,0.00934579439252336,75.8869046988973,0.259259259259259,0.0463782051722107
23,294,1258.20833333333,0.661159459881141,0.149266122183971,613.375,5.61105566989909,1.12701009842809,6.16514496070243,1.45461760797289,13.4885001182597,0.892332173033601,22.426079421072,0.437437232148396,0.61892954880963,0.146503728509977,3.10115067756534,3.78813251628526,1.04166666666667,0.0530973451327434,2.08333333333333,0.0833333333333333,17.7083333333333,0.38768115942029,24,25,2.43402777777778,0.6218820861678,1.74414750206833,0.125,0.442758264136526,0.364664716763387,0.819861407986192
24,2264,2672.21951219512,0.65633760328216,0.18901477096833,849.69512195122,5.54258990261768,1.2758439739796,6.17597415643684,1.75420746844471,13.6034053711115,1.04310054732056,22.4036124668664,0.541716122719051,0.638679071215508,0.144457949550881,3.14307583682158,3.7168066475324,1.5609756097561,0.174964438122333,3.1219512195122,0.0666666666666667,136.560975609756,0.134296898524541,82,128,4.31856038072576,0.786380677411014,1.95615195755207,0.024390243902439,16.4471459587666,0.238875623231032,0.61809886060585
25,987,1009.05050505051,0.672805627460612,0.143874143583649,514.909090909091,5.48094822356222,1.13795215334793,6.00082423573343,1.42960391703699,13.4143318165203,0.730763981908454,22.373896426965,0.491326430878329,0.600318292315192,0.140892852289082,3.13015411623722,3.73581627370354,3.1010101010101,0.197707736389685,6.2020202020202,0.0384615384615385,93.2323232323232,0.191816120387549,99,307,2.87338026731966,0.596542936968468,2.0037883175567,0.0202020202020202,28.5965341462081,0.168346445467951,0.78890424964698
26,2916,3057.9010989011,0.616167028627315,0.189723369351564,1032.64835164835,5.72266165520708,1.33892010788966,6.45417717178591,1.8427679867868,13.7075574418533,1.12326346781664,22.4405090026416,0.413794373475954,0.702628726876417,0.156974907106707,3.11272956011214,3.71485299767301,1.57142857142857,0.151750972762646,3.14285714285714,0.0625,134.076923076923,0.131746031746032,91,143,3.93575655114117,0.733263992523252,2.19660337717965,0.0549450549450549,9.04471505192056,0.19846165558002,0.945605991791317
27,4205,3810.24761904762,0.60794190881675,0.203068775703442,1177.11428571429,5.86685361525914,1.25839470845045,6.63288762062834,1.82549799669401,13.8395951159194,1.14246927600243,22.4360240605806,0.460460172081133,0.712058974525399,0.156006788943197,3.13919164594731,3.70648156627158,2.11428571428571,0.184195565662308,4.22857142857143,0.0344827586206897,119.8,0.228571428571429,105,222,3.27238095238095,0.748002944340637,1.98573602810724,0.0380952380952381,10.4344641031222,0.158833160798405,0.987644355657286
28,989,4076.39130434783,0.571296437868383,0.183235508928819,1308.52173913043,6.05081903264814,1.27393290462876,6.89026785200272,1.78753063595307,14.1827965576243,0.938435661715855,22.64358834182,0.277836295100963,0.769899543519624,0.186419027570577,3.26259354297343,3.75571899370459,1.73913043478261,0.383333333333333,3.47826086956522,0.0714285714285714,15.5652173913043,0.432806324110672,23,40,2.31001890359168,0.702598144810305,1.88668456721914,0.0434782608695652,8.07384239012499,0.326014067792896,0.362939401882681
29,5550,5383.16161616162,0.573426204415814,0.211517839891855,1491.65656565657,6.03679067673212,1.33623116152397,6.91875678312568,1.9509695037298,14.0312064366595,1.23998877373614,22.5785526163154,0.546253508398245,0.774264539254179,0.16755777457577,3.14792873723044,3.65022913422964,3.62626262626263,0.351111111111111,7.25252525252525,0.03125,92.4242424242424,0.242321170892599,99,359,2.85705540250995,0.743241423241424,2.69360085903726,0.0404040404040404,25.0553896892161,0.179652329333803,0.833402478059351
30,994,891.743119266055,0.701564039304064,0.137645167623884,445.669724770642,5.34790443965593,1.07988501001152,5.81036581295669,1.35829507871229,13.3454477432398,0.756717301045019,22.3927792138731,0.524987591270509,0.557100183520934,0.125892940922805,3.17278784115897,3.76912183442132,2.5045871559633,0.237861915367483,5.00917431192661,0.0434782608695652,121.678899082569,0.157322460074754,109,273,3.22346603821227,0.657320067192144,2.16453459014504,0.036697247706422,16.06080691033,0.174337702876381,0.921500920927987
31,3288,3207.12871287129,0.610249701987283,0.193376866307754,1105.43564356436,5.87299589761782,1.32093202098758,6.61203069053691,1.83689469496449,13.7996425231494,1.12515085147447,22.4460304432908,0.544630591262626,0.705429491271619,0.159710081245342,3.1703633735365,3.68283193292666,2.30693069306931,0.276947705442903,4.61386138613861,0.0434782608695652,116.950495049505,0.173861386138614,101,233,3.3059503970199,0.713720459637205,2.05624418656048,0.0396039603960396,11.0609703768035,0.187532572257028,0.941101916112953
32,1840,2070.07954545455,0.671756198784605,0.157131670295986,675.534090909091,5.4234213999081,1.24170269895895,5.96984714438362,1.63021340173727,13.4304551966009,0.987613858931363,22.4352085211027,0.691846793844533,0.606604267275367,0.144854977372981,3.14122661769871,3.72219840592872,1.51136363636364,0.129370629370629,3.02272727272727,0.0434782608695652,133.863636363636,0.218129571577847,88,133,4.03099173553719,0.803001482213439,1.69103346719313,0.0340909090909091,4.84950453230353,0.197883499748629,0.97288944237607
33,9460,9674.41052631579,0.468873241147955,0.193490278330045,2336.46315789474,6.561929515789,1.20972906717211,7.76591689618457,1.88122959934891,14.5679962441643,1.28604597353873,22.5664789478422,0.436465284309249,0.933984001132355,0.203054335211109,3.19671210366744,3.64547129717699,4.61052631578947,0.405138339920949,9.22105263157895,0.0208333333333333,72.1368421052631,0.401903695408735,95,438,2.50814404432133,0.684858128407701,3.09187787913536,0.0526315789473684,16.724516849754,0.21044711229173,0.87052946167936
34,1738,1834.59340659341,0.655237529750644,0.144904871951792,667.692307692308,5.5663357901575,1.17750181042999,6.13597580882186,1.53911763605683,13.4836626327007,0.902511087223968,22.4200449269059,0.456819815930697,0.621155983621321,0.141392135512848,3.15042939366777,3.74084414776618,1.68131868131868,0.164222873900293,3.36263736263736,0.0454545454545455,111.021978021978,0.195970695970696,91,153,3.4290544620215,0.736048761365218,1.86104575294263,0.021978021978022,15.5057765886991,0.166504327000769,0.944401925187023
35,806,1039.1095890411,0.706221748280193,0.138777377186009,425.041095890411,5.10497692050795,1.16100484895094,5.55594738525554,1.44506544741803,13.2445223895237,0.889021681504675,22.2998986247078,0.554949443180582,0.548808695737782,0.129135733025971,3.13543200547282,3.74443363675164,2.10958904109589,0.142561983471074,4.21917808219178,0.0625,81.986301369863,0.149733637747336,73,154,3.23250140739351,0.760256976783711,1.9693146519817,0.0273972602739726,17.1918558058442,0.171936454337189,0.901059575422487
36,3253,2924.23364485981,0.622862893545442,0.174040569408743,950.841121495327,5.81084197629583,1.19694642751111,6.49480344094787,1.66769557347982,13.7895478841557,1.03402632695778,22.5081885379314,0.514356133981838,0.676781654507122,0.153922810564407,3.23173258124372,3.69692736859102,3.08411214953271,0.423893805309735,6.16822429906542,0.0434782608695652,117.691588785047,0.149356374537119,107,330,3.19049698663639,0.76214335580959,2.34123522761191,0.0373831775700935,16.2279807112504,0.125,0.998964855144951
37,6815,7252.56043956044,0.515356499410801,0.204018903259065,1919.08791208791,6.42021609179826,1.10547760949772,7.47541204961256,1.76845223078353,14.3116007659185,1.26944485417766,22.5123630451639,0.409168389026441,0.864227631505777,0.192929337531915,3.17188275394204,3.66889914242077,3.71428571428571,0.356769787063078,7.42857142857143,0.0277777777777778,74.9340659340659,0.306349206349206,91,338,2.63591353701244,0.687984649246573,2.61905681371094,0.0549450549450549,11.9802824682586,0.168836704366941,0.988413221170899
38,4387,4327.44897959184,0.61247895159442,0.201635047830175,1191.87755102041,5.77237880311428,1.26951189819337,6.52894329585398,1.86215880996345,13.8509960090078,1.18401023840956,22.4767017356446,0.466801573040015,0.709415511179998,0.160838295967086,3.18462279720839,3.73486990424143,1.91836734693878,0.231488698363211,3.83673469387755,0.0526315789473684,133.102040816327,0.146013044393015,98,188,3.70616409829238,0.797046468462014,1.83708428643253,0.0306122448979592,9.7176078999769,0.199040093139325,0.90920245450494
39,1873,2048.43333333333,0.652847439351162,0.169540141283228,751.3,5.59499918912676,1.12858292461838,6.20105437564869,1.56493997341079,13.6039857829438,0.976209234633039,22.4845714669347,0.584599397789433,0.640709738959312,0.149296222388354,3.18260348384077,3.76691134967142,2.54444444444444,0.358549686660698,5.08888888888889,0.0384615384615385,95.8777777777778,0.223720349563046,90,229,3.11950617283951,0.745512250103815,2.84010472130776,0.0666666666666667,10.1583328774485,0.2,0.970040902662936
40,4743,5022.76923076923,0.596588298817571,0.208767381378329,1327.0989010989,5.84110695934894,1.30234419662907,6.65268791714623,1.93918755649594,13.7805345369376,1.30277872598124,22.3478618414868,0.470903895268164,0.737895831148881,0.169123365397047,3.08407346309252,3.72057074969511,2.26373626373626,0.281716417910448,4.52747252747253,0.037037037037037,106.725274725275,0.238583638583639,91,206,3.33462142253351,0.777965445897136,2.20034910210132,0.032967032967033,19.2841331272831,0.116036557273349,0.998428652232582
41,1386,1249.54128440367,0.66270468218355,0.143125566168918,610.376146788991,5.58730651822728,1.23185260160108,6.14280797393635,1.53302963035505,13.5416834325348,0.807567690316351,22.2378985245007,2.20050965360038,0.613843412262749,0.130871822122805,3.09485102566262,3.72080611977026,4.25688073394495,0.305687203791469,8.51376146788991,0.0294117647058824,93.5229357798165,0.226724430852871,109,464,2.70684285834526,0.598686736301417,2.77811381123784,0.036697247706422,24.6024876060293,0.2,0.771092223465629
42,1559,1530.12244897959,0.688758125022224,0.156300202529374,566.857142857143,5.26388746641546,1.17658431025047,5.76921155742582,1.55882155585905,13.3129907920902,0.93134410506964,22.3034190159807,0.629022739115829,0.576841955120695,0.132458003352562,3.14669549719598,3.76361822869605,2.54081632653061,0.313700384122919,5.08163265306122,0.032258064516129,104.377551020408,0.256890385019987,98,249,3.11995002082466,0.778946472752025,2.30407855560982,0.0408163265306122,16.866246130002,0.129787287355831,0.99597184526064
43,2872,3247.17647058824,0.598282379221199,0.190108540344984,1101.12941176471,5.89790573883323,1.23118211481006,6.66631986494182,1.74763706852145,13.7915994975731,1.07101834912996,22.4197061685165,0.555091022171876,0.730245902075202,0.161654291030407,3.13652688003192,3.7209486943684,1.76470588235294,0.198300283286119,3.52941176470588,0.0476190476190476,105.752941176471,0.196078431372549,85,150,3.47653979238754,0.70759462559397,2.49899247394229,0.0941176470588235,5.73724443039507,0.193277790478248,0.992149669739694
44,1087,1183.46590909091,0.68938123796059,0.149686907803925,523.295454545455,5.34800501407302,1.11019712607383,5.84411698450675,1.44861393107982,13.3226755574688,0.863220686478747,22.3263751985903,0.539390145909673,0.578993808575342,0.135093099326975,3.11414688331106,3.73555001139699,3.84090909090909,0.326840317100793,7.68181818181818,0.0285714285714286,73.9204545454545,0.302507836990596,88,338,2.66864669421488,0.709490256753366,2.77155179888165,0.0454545454545455,18.1780179118072,0.172186982017486,0.952353891397694
45,5344,5764.22471910112,0.606512428867011,0.209514554953794,1376.74157303371,5.83780574951692,1.29442713016848,6.62847061514617,1.94336637570401,13.8900747934323,1.31634855905381,22.5027144519937,0.545675552311817,0.71879948580962,0.170556062406723,3.1871204880508,3.66151992286717,2.80898876404494,0.345399040558221,5.61797752808989,0.05,91.2359550561798,0.152068437180797,89,250,3.03901022598157,0.814493204602032,2.29133809115712,0.0337078651685393,20.3262073393086,0.135449429161414,0.987648395201179
46,1884,2859.60606060606,0.645574697977312,0.173681120246209,860.636363636364,5.63984684052611,1.16998738304636,6.27574258096201,1.64427218879335,13.6296628632843,1.01570891370464,22.3941997229959,0.479318696107156,0.651923904216814,0.150487124470229,3.19722680232736,3.77773730913574,1.83333333333333,0.229854689564069,3.66666666666667,0.0588235294117647,77.1969696969697,0.18974358974359,66,121,3.32415059687787,0.802483433056682,1.79456348282028,0.0303030303030303,9.03218101754086,0.202672410698756,0.897606406755017
47,1492,1464.71134020619,0.694128287122917,0.163443524956286,558.020618556701,5.13552296979382,1.27844762563129,5.64111542289301,1.67321592991546,13.3005836514554,0.939048230528137,22.3269197677611,0.680170894899248,0.572771982951547,0.128534155916897,3.10601503137445,3.73504982793428,2.31958762886598,0.29510556621881,4.63917525773196,0.0357142857142857,127.979381443299,0.232925257731959,97,225,3.62844085450101,0.781307868770902,1.85102791355141,0.0206185567010309,17.4293563974715,0.142437353133492,0.978914549065038
48,8202,7127.28571428571,0.494707363190045,0.201712157944999,2017.30357142857,6.49637419494748,1.11581361544562,7.61334537714555,1.76967864771586,14.4372580070025,1.19801421784164,22.5954880438668,0.398356894229648,0.896716394451763,0.199181571032368,3.16670251371126,3.64016327195983,3.95535714285714,0.330328396651642,7.91071428571429,0.0294117647058824,96.8392857142857,0.226029601029601,112,443,2.7203443877551,0.624479656529768,2.2101280525224,0.0178571428571429,44.7451774830132,0.222222222222222,0.305137711877099
49,2250,1992.95327102804,0.651453925299057,0.168777386815502,755.289719626168,5.61831838071788,1.23870919955071,6.22429860181346,1.63666833541877,13.5815041339308,0.915222744667745,22.4087340490729,0.417185620311476,0.635832652951245,0.138412176904856,3.15031468264812,3.74710386493194,5.03738317757009,0.308920878428076,10.0747663551402,0.0227272727272727,75.4299065420561,0.310615411743961,107,539,2.4005590007861,0.712107995846313,8.01797783873075,0.0841121495327103,17.3600169322921,0.215473647249141,0.943338626309343
50,3007,3038.83505154639,0.650289153213717,0.167518981730309,831.814432989691,5.68640112539251,1.01852625897869,6.29923827458099,1.49191020373463,13.6143300455838,0.972873213802246,22.4572448605322,0.537082480416667,0.6394717183403,0.149219312191725,3.14857255423123,3.73697125952106,3.5360824742268,0.341288229842447,7.07216494845361,0.032258064516129,92.298969072165,0.238831615120275,97,343,2.89276224891062,0.832257378830838,2.95173629471598,0.0515463917525773,16.1747158139369,0.142857142857143,0.996757102179984
51,6151,9659.08064516129,0.467708256599987,0.210757495675042,2424.61290322581,6.60453549843956,1.13849593850897,7.84541888134698,1.84720853848771,14.5772992547625,1.35444135206791,22.5561839226921,0.358134226855738,0.948197075548947,0.207647684817692,3.12748859653095,3.59236721036993,3.38709677419355,0.415584415584416,6.7741935483871,0.025,43.5645161290323,0.528291909042835,62,210,2.3891779396462,0.627500904652273,2.44397242822916,0.0483870967741935,13.4046695553229,0.168546371209522,0.976919145665037
52,203,394.730769230769,0.75065974943694,0.0960291133731095,244.365384615385,4.83056991428842,1.08186212245063,5.18508985515639,1.25574617016679,13.1646507988401,0.71573285859418,22.1645204658987,1.20305089484502,0.495322784333885,0.112750104630103,3.21735523613752,3.77373051879966,1.26923076923077,0.133704735376045,2.53846153846154,0.0526315789473684,79,0.30316742081448,52,66,4.01923076923077,0.569818112921562,1.76774485386311,0.0384615384615385,5.3751766722264,0.233499173168775,0.899101083395148
53,2769,2758.8,0.633986528044602,0.183293187912443,917.389473684211,5.72767595700565,1.2219393132694,6.39671873470493,1.70438366301351,13.7539044749481,0.946898477023297,22.4660237247058,0.416038668265123,0.667742747693685,0.150364285864824,3.20392490107948,3.72537309841226,2.23157894736842,0.193482688391039,4.46315789473684,0.0416666666666667,112.294736842105,0.197200447928331,95,212,3.35357340720222,0.753910779114634,2.02568899672265,0.0315789473684211,16.8521609106086,0.177168810240303,0.880260311404018
54,3118,3010.60784313725,0.632979218004903,0.166988385461205,899.666666666667,5.7566872266092,1.05976907343941,6.41674143182162,1.53442990777145,13.6056442475836,1.02310514216071,22.3695127084053,0.490189683135663,0.672235528934006,0.153027462055444,3.15024927206254,3.74629273435473,4.45098039215686,0.293508076805852,8.90196078431373,0.0285714285714286,80.421568627451,0.248495437779072,102,454,2.56708958093041,0.789313159516533,3.2984245406053,0.0490196078431373,20.5770526316568,0.125893269623452,0.998836450220969
55,2326,2550.50561797753,0.680858732567217,0.181270516734427,749,5.3322223623598,1.24784353252048,5.89458079244214,1.72185729327854,13.4624030170335,1.0189934755745,22.380166525174,0.755098817222676,0.594271202592297,0.125911945251303,3.15904849505012,3.74131016826756,1.87640449438202,0.220508166969147,3.75280898876404,0.05,109.067415730337,0.17326353421859,89,167,3.43971720742331,0.83470683142203,1.81672274943003,0.0224719101123595,14.3196160873329,0.186555095334856,0.877317589324422
56,4471,3943.73148148148,0.627737550215946,0.192499192484089,1080.9537037037,5.71529889030756,1.26473761361813,6.4184089426019,1.81693120290066,13.7219047550907,1.14805192351571,22.4383252817139,0.557351948565573,0.678588629114675,0.151221051116726,3.14784105588934,3.70557058234955,5.48148148148148,0.397583537851614,10.962962962963,0.0232558139534884,78.5277777777778,0.290065766701281,108,592,2.44495884773663,0.813843534879098,7.31906435839879,0.0740740740740741,17.4052572056758,0.215862064782827,0.942532763151824
